Abstract,Contributor,Creator,Date,Date Available,Description,Format,Identifier,Language,Publisher,References,Rights,Source,Subject,Title,Type,added,collection,featured,files,id,item_type,modified,owner,public,tags,url
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Santanbien, Valentin",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Migration des poissons,Phénologie de la migration vers la  mer chez les juvéniles de saumon Atlantique  (Salmo salar) ,"Mémoire de licence, 3ème année
Biologie des organismes (LBO)",2019-04-24T15:21:45+00:00,41,False,1,7095,Vide,2020-10-13T13:33:42+00:00,27,True,"Phénologie, Poissons (espèces), Salmonidés, Saumon Atlantique (Salmo salar)",https://cime.univ-pau.fr/api/items/7095
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Vanel, Sophie",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Recensement des échouages,Origine et évolution des cas d’échouages de tortues marines dans un contexte de fortes pressions anthropiques à Mayotte,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-26T12:43:08+00:00,41,False,1,7096,Vide,2021-06-04T06:58:14+00:00,27,True,Tortues,https://cime.univ-pau.fr/api/items/7096
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Vignasse, Julien",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Massif de la Chartreuse (France),Les effets de l'altitude sur les traits d'histoire de vie du Cingle Plongeur,"Mémoire de licence, 3ème année
Biologie des organismes (LBO)",2019-05-09T13:11:47+00:00,41,False,1,7097,Vide,2019-05-09T14:03:40+00:00,27,True,"Oiseaux, Reproduction animale",https://cime.univ-pau.fr/api/items/7097
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Arrechea, Thinu-Naia",2016,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Leaflet (bibliothèque logicielle),Cartographie interactive des structures liées au domaine agricole et para-agricole,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-10T08:40:52+00:00,45,False,1,7098,Vide,2019-05-10T09:32:40+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7098
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Ben Messaoud, Hamza",2016,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Android (système d'exploitation mobile),Création et développement d’un outil de gestion des évènements,"Mémoire de master 1ere année Sciences
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-10T09:41:27+00:00,45,False,1,7099,Vide,2019-05-10T13:45:25+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7099
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Coumy-Casteret, Benoît ",2016,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Modèle-vue-contrôleur (MVC),Création d’un outil permettant de suivre les échanges au sein du logiciel Talend,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-10T13:49:51+00:00,45,False,1,7100,Vide,2019-05-13T15:35:52+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7100
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Leseure, Timothée",2016,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Gestion des consommations d'énergie,Mise en place des indicateurs de suivi de la production.,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-13T15:47:21+00:00,45,False,1,7101,Vide,2019-05-14T15:42:01+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7101
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Melon, Tahnee",2016,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Activité logistique,Étude et amélioration des systèmes d’information des activités d’IDEA Logistique à Saint-Nazaire,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-14T15:46:29+00:00,45,False,1,7102,Vide,2019-07-22T08:15:43+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7102
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Bougara, Brahim",2017,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Traitement de la ressource en eau,Gestion de stock des pièces de rechange,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-15T15:00:48+00:00,45,False,1,7103,Vide,2021-11-23T10:30:57+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7103
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Dahak, Abdelfatah ",2017,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Progiciels de gestion (PGI ou ERP),Mise en place d’un nouvel outil de workflow,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-23T09:11:43+00:00,45,False,1,7104,Vide,2019-09-30T09:38:41+00:00,27,True,ERP (progiciel),https://cime.univ-pau.fr/api/items/7104
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Dupouy-Sisteron, Laurent",2017,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Analyse des besoins,Amélioration d’un outil de gestion de stock,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-23T09:58:12+00:00,45,False,1,7105,Vide,2019-05-23T13:03:51+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7105
Vide,Université de Pau et des Pays de l'Adour (UPPA),"El Kassimi, Mohamed el amine",2017,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Commerce électronique,Analyse et amélioration du système WMS en place,"Mémoire de master 1ere année
Systèmes d’information pour le génie de la logistique, de l’industrie et des services (SIGLIS)",2019-05-23T13:11:08+00:00,45,False,1,7106,Vide,2019-06-04T15:37:15+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7106
Vide,Professeur D. Vigneau,"Arrivets, Rachel",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,Deux successions dépendantes ayant des enjeux indépendants : option du conjoint et incapacités de recevoir à titre gratuit,Vide,2019-06-03T07:43:50+00:00,89,False,1,7107,Vide,2019-11-25T07:39:39+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7107
Vide,Professeur D. Vigneau,"Bellocq, Lionel",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,"L’acquisition en indivision par un couple de concubins du logement social dont ils sont locataires
",Vide,2019-06-03T07:49:03+00:00,89,False,1,7108,Vide,2019-11-25T07:40:02+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7108
Vide,Professeur D. Vigneau,"Boukhris, Laure",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,"Conjoints cogérants d'une SCI, quand l'un survit à l'autre :
Le sort des parts sociales de cette SCI après démembrement de propriété, entre le conjoint survivant et les héritiers descendants",Vide,2019-06-03T07:57:18+00:00,89,False,1,7109,Vide,2019-11-25T07:41:39+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7109
Vide,"Professeur, D. Vigneau","Commes, Clément",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,Les avantages matrimoniaux en présence d’enfants non communs au couple,Vide,2019-06-03T08:04:07+00:00,89,False,1,7111,Vide,2019-11-25T07:49:40+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7111
Vide,Collège SSH,"Formentin, Axel",2019,Vide,"Le but de cette étude était d’observer le nombre de sticking region sur deux exercices de pectoraux à un degré de liberté différent sur cinq séries de cinq répétitions à 85% de la répétition maximale (5x5 à 85%1RM). L’objet second consistait à évaluer l’évolution du presticking, du sticking, et du poststicking sur la dernière répétition au cours des 5 séries sur le développé couché barre (DCB) et le développé couché haltères (DCH) et enfin, de comparer ces régions entre les séries de ces deux conditions. Neuf étudiants en science du sport (âge 22.5 ± 1.18 ans, taille 175 ± 6.2 cm, poids 78.56 ± 11.7 kg) entraînés depuis au moins 4 ans ont été testés sur les deux exercices à l’aide d’un encodeur linéaire (Musclelab, Ergotest, Norway) et du logiciel musclelab pour analyser les sticking regions. Les résultats ont démontré que les sticking regions étaient plus important sur le DCB par rapport au DCH (p-value = 0,01) (respectivement 23,2 ± 2,5 vs. 12,4 ± 3,6). la durée du presticking était plus longue au DCH sur la série 2 (p-value=0,02), 3 (p-value=0,02) et 5 (p-value=0,03). La durée du sticking était plus longue sur la dernière répétition de la 2ème (p-value=0,02) et 5ème série (p-value=0,03). En conclusion, notre hypothèse de départ est confirmée sur le fait que le degré de liberté n’aurait pas d’influences sur la quantité de sticking et sur les différentes variables des 3 régions du sticking rencontrées par le sujet.",Vide,Vide,Français,"Université de Pau et des Pays de l’Adour (UPPA)
Tarbes",Vide,Vide,Vide,Degré de liberté,Comparaison du Sticking Region entre le développé couché barre et le développé couché haltères,Mémoire de Master 2,2019-06-03T08:33:47+00:00,121,False,1,7112,Vide,2019-10-18T12:29:01+00:00,12,True,Vide,https://cime.univ-pau.fr/api/items/7112
Vide,Professeur D. Vigneau,"Corbel, Alicia",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,"La vente d'un bien non achevé et nonconforme, issu d'une vente en l'état futur d'achèvement,
",Vide,2019-06-03T08:43:16+00:00,89,False,1,7113,Vide,2019-11-25T07:58:39+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7113
Vide,Professeur D. Vigneau,"Hourcq, Marie",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,La promesse unilatérale de vente d'une maison à usage d'habitation non achevée en vue de vendre une maison d'habitation achevée ,Vide,2019-06-03T08:54:03+00:00,89,False,1,7116,Vide,2019-11-25T07:57:46+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7116
Vide,Professeur D. Vigneau,"Lasserre, Elsa",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,"La vente de parcelles de terre classées au cadastre en nature de taillis simples avec substitution de l'acquéreur à la SAFER
",Vide,2019-06-03T08:59:27+00:00,Vide,False,1,7118,Vide,2019-11-25T07:57:19+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7118
Vide,Professeur D. Vigneau,"Lopes, Mélanie",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,La vente par un Centre hospitalier d'un ensemble immobilier à une société,Vide,2019-06-03T09:02:27+00:00,89,False,1,7119,Vide,2019-11-25T07:56:47+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7119
Vide,"Aibar Solana, Alberto-Docente","Bernal, Caroline",2017,Vide,"Contexto. En los países industrializados, se nota un aumento de la inactividad física y de los comportamientos sedentarios, especialmente en los niños. El cumplimiento de las recomendaciones internacionales de actividad física (AF) y la diminución de la Actividad Sedentaria (AS) son necesarios para la prevención de enfermedades crónicas desde la niñez.
Objetivo. Realizar un análisis descriptivo de la AF y de la AS en niños/as de 2° y 5° de las ciudades de Tarbes (Francia) y Huesca (España) de diferentes periodos del día.
Metodología. Un total de 179 niños/as de 2° y 5° (n=89 en Francia; n=90 en España) de los dos países han llevado el acelerómetro (GT3X, GT1X) durante una semana. La actividad física moderada-vigorosa (AFMV) (cts: 2296 y más) y AS (cts: 0-300) se analizaron por periodos de tiempo pre establecidos: días del fin de semana y días de la semana escolar; dentro de la semana, el tiempo antes de la escuela, de escuela, de comida, extraescolar y
de noche. El NSE fue una variable de control. Análisis descriptivos, ANOVA 2 países x 2 clases x 2 sexos fueron realizados con el software Statistica (p<0,0001).
Resultados. Un 54,97% de los niños/as cumplen con las recomendaciones de AF durante la semana y el fin de semana (2° Fr: 75,67 %; 2° Esp: 66,25%; 5° Fr: 35,93%, 5° Esp: 42,04%).
La AFMV fue de 67,70±17,83 min y la AS de 606,14±37,39 min para la muestra total. En el día global se destaca un efecto país (dif 9,14 min), clase (dif 8,58 min), sexo (dif 7,70 min) para la AFMV y un efecto clase (dif 25,2 min) y sexo (dif 15,54 min) para la AS.
Conclusión. Se notan diferencias de AFMV y AS entre los países (España > Francia), entre las clases (2° > 5°) y los sexos (chicos > chicas).",Vide,Vide,Vide,"Université de Pau et des Pays de l’Adour (UPPA)
Tarbes",Vide,Vide,"Plateforme DUMAS : <a href=""https://dumas.ccsd.cnrs.fr/dumas-01957211"">https://dumas.ccsd.cnrs.fr/dumas-01957211</a>",niños,Análisis descriptivo de los niveles de actividad física y actividad sedentaria en niños/as de 2° y 5° de Educación Primaria de Tarbes (Francia) y Huesca (España). ,Vide,2019-06-03T09:02:46+00:00,121,False,0,7120,Vide,2019-06-14T13:10:34+00:00,12,True,Vide,https://cime.univ-pau.fr/api/items/7120
Vide,Professeur D. Vigneau,"Paulian, Audrey",2019,Vide,Vide,Vide,Vide,Vide,"Université de Pau et des Pays de l'Adour
Collège SSH",Vide,Vide,Vide,Vide,"La cession d'un terrain à bâtir issu d'un lotissement nécessitant l'abrogation des clauses de nature règlementaire du cahier des charges
",Vide,2019-06-03T09:06:01+00:00,89,False,1,7121,Vide,2019-11-25T07:50:00+00:00,9,True,Vide,https://cime.univ-pau.fr/api/items/7121
Vide,Université de Pau et des Pays de l'Adour.  Département Géographie-Aménagement," Alconchel Artal, Laura",2015,Vide,"Les enjeux liés à l’énergie et, plus particulièrement, liés à la précarité énergétique prennent une place de plus en plus importante dans le débat public. Depuis les années 2000, cette prise de conscience s’accompagne de la mise en place des politiques publiques visant à aider les ménages en difficulté, notamment en ce qui concerne l’énergie. Ce présent mémoire cherche à savoir si l’utilisation de l’outil statistique est pertinente pour évaluer ces politiques. ",Vide,Vide,Vide,Vide,Vide,Vide,Vide,Statistiques,Démarche évaluative des politiques de lutte contre la précarité énergétique dans le Département des Hautes Pyrénées,"Mémoire de master 2e année. Géographie, Aménagement, Sociologie. Spécialité Développement durable, Aménagement, Société, Territoire (DAST)",2019-06-04T11:19:26+00:00,72,False,1,7130,Vide,2019-06-05T15:02:57+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7130
